,year,month,day,hour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,Wind_Direction,Conditions,WindDirDegrees,Account,kWh,Date,DayofWeek,Weekday,Peakhour
723,2014,1,9,11,26.1,5,41,30.57,10,11.5,WNW,Clear,300,26908650026,316.979993,1/9/2014,4,1,1
724,2014,1,9,12,28,5,38,30.56,10,9.2,WNW,Clear,300,26908650026,304.409993,1/9/2014,4,1,1
725,2014,1,9,13,30,3.9,33,30.56,10,15,NW,Clear,320,26908650026,292.289992,1/9/2014,4,1,1
726,2014,1,9,14,30,3.9,33,30.59,10,3.5,Variable,Partly Cloudy,0,26908650026,280.399991,1/9/2014,4,1,1
727,2014,1,9,15,28.9,3,33,30.61,10,0,North,Partly Cloudy,0,26908650026,272.129992,1/9/2014,4,1,1
728,2014,1,9,16,27,3.9,37,30.63,10,0,North,Partly Cloudy,0,26908650026,273.879995,1/9/2014,4,1,1
729,2014,1,9,18,25,6.1,45,30.64,10,6.9,SW,Clear,220,26908650026,187.799995,1/9/2014,4,1,1
730,2014,1,9,19,23,9,55,30.65,10,5.8,SSW,Clear,200,26908650026,177.689996,1/9/2014,4,1,1
731,2014,1,9,2,19,1.9,47,30.46,10,10.4,West,Scattered Clouds,270,26908650026,117.809999,1/9/2014,4,1,0
732,2014,1,9,20,21.9,10.9,63,30.64,10,5.8,South,Clear,180,26908650026,171.729995,1/9/2014,4,1,0
733,2014,1,9,21,21.9,10,60,30.64,10,5.8,SSW,Clear,200,26908650026,131.049998,1/9/2014,4,1,0
734,2014,1,9,22,19,10,68,30.63,10,5.8,South,Partly Cloudy,180,26908650026,126.939998,1/9/2014,4,1,0
735,2014,1,9,23,19,9,65,30.59,10,4.6,South,Partly Cloudy,180,26908650026,109.579998,1/9/2014,4,1,0
736,2014,1,9,3,19.9,1.9,46,30.46,10,13.8,West,Overcast,260,26908650026,119.369998,1/9/2014,4,1,0
737,2014,1,9,4,19.9,1.9,46,30.48,10,11.5,West,Mostly Cloudy,270,26908650026,118.709998,1/9/2014,4,1,0
738,2014,1,9,5,19,3,50,30.49,10,10.4,West,Scattered Clouds,270,26908650026,129.379998,1/9/2014,4,1,0
739,2014,1,9,6,19,3.9,52,30.52,10,10.4,West,Scattered Clouds,270,26908650026,244.489994,1/9/2014,4,1,0
740,2014,1,9,7,19.9,3.9,50,30.55,10,12.7,West,Partly Cloudy,260,26908650026,307.71999,1/9/2014,4,1,1
741,2014,1,9,8,21.9,5,48,30.58,10,9.2,West,Partly Cloudy,270,26908650026,326.159991,1/9/2014,4,1,1
742,2014,1,9,9,24.1,5,44,30.6,10,15,West,Clear,270,26908650026,324.959994,1/9/2014,4,1,1
743,2014,10,1,0,57,55,93,30.04,10,8.1,North,Overcast,10,26908650026,95.03,10/1/2014,3,1,0
744,2014,10,1,1,57,55.9,96,30.04,10,13.8,NNE,Overcast,30,26908650026,94.879999,10/1/2014,3,1,0
745,2014,10,1,10,55.9,55,97,30.05,10,8.1,NE,Light Rain,50,26908650026,295.399995,10/1/2014,3,1,1
746,2014,10,1,11,57,55.9,96,30.08,3,15,NNE,Rain,20,26908650026,297.419995,10/1/2014,3,1,1
747,2014,10,1,12,57,55.9,96,30.09,2.5,15,NNE,Rain,30,26908650026,291.559995,10/1/2014,3,1,1
748,2014,10,1,13,55.9,55.9,100,30.07,3,12.7,NNE,Rain,30,26908650026,284.169994,10/1/2014,3,1,1
749,2014,10,1,14,55.9,55,97,30.06,3,20.7,NE,Rain,40,26908650026,276.239998,10/1/2014,3,1,1
750,2014,10,1,15,57,55.9,96,30.06,3,18.4,NE,Light Rain,40,26908650026,268.339993,10/1/2014,3,1,1
751,2014,10,1,16,55.9,55,97,30.07,3,13.8,NE,Light Rain,40,26908650026,271.319993,10/1/2014,3,1,1
752,2014,10,1,17,55.9,55,97,30.08,3,16.1,NE,Light Rain,40,26908650026,222.329996,10/1/2014,3,1,1
753,2014,10,1,18,57,55.9,96,30.08,3,16.1,NNE,Light Rain,30,26908650026,169.479999,10/1/2014,3,1,1
754,2014,10,1,19,57,55.9,96,30.09,3,19.6,NNE,Light Rain,30,26908650026,156.719994,10/1/2014,3,1,1
755,2014,10,1,2,57,55,93,30.02,7,8.1,North,Overcast,10,26908650026,94.929999,10/1/2014,3,1,0
756,2014,10,1,20,57,55.9,96,30.09,3,19.6,NNE,Light Rain,30,26908650026,152.699999,10/1/2014,3,1,0
757,2014,10,1,21,57,55.9,96,30.11,3,17.3,NNE,Light Rain,30,26908650026,111.939996,10/1/2014,3,1,0
758,2014,10,1,22,55.9,55.9,100,30.1,2,16.1,NE,Light Rain,40,26908650026,100.78,10/1/2014,3,1,0
759,2014,10,1,23,55.9,55.9,100,30.11,2,18.4,NNE,Rain,30,26908650026,96.08,10/1/2014,3,1,0
760,2014,10,1,3,57,55,93,30.01,7,11.5,North,Light Rain,10,26908650026,95.209999,10/1/2014,3,1,0
761,2014,10,1,4,57.2,55.4,94,30.02,10,13.8,NNE,Overcast,20,26908650026,94.719999,10/1/2014,3,1,0
762,2014,10,1,5,57,55,93,30.03,10,15,NNE,Overcast,20,26908650026,94.47,10/1/2014,3,1,0
763,2014,10,1,6,57,55.9,96,30.04,7,12.7,NNE,Overcast,20,26908650026,232.649994,10/1/2014,3,1,0
764,2014,10,1,7,57,55.9,96,30.05,4,16.1,NNE,Overcast,20,26908650026,287.839995,10/1/2014,3,1,1
765,2014,10,1,8,57,55.9,96,30.06,3,16.1,NNE,Overcast,20,26908650026,294.259995,10/1/2014,3,1,1
766,2014,10,1,9,57,55.9,96,30.07,3,16.1,NNE,Light Rain,20,26908650026,299.499993,10/1/2014,3,1,1
767,2014,10,10,0,57,37,47,30.01,10,9.2,West,Mostly Cloudy,270,26908650026,67.37,10/10/2014,5,1,0
768,2014,10,10,1,55,37,51,30.01,10,12.7,West,Clear,280,26908650026,67.55,10/10/2014,5,1,0
769,2014,10,10,10,57.9,36,44,30.09,10,9.2,West,Partly Cloudy,260,26908650026,290.349993,10/10/2014,5,1,1
770,2014,10,10,11,60.1,37,42,30.07,10,5.8,Variable,Mostly Cloudy,0,26908650026,298.449996,10/10/2014,5,1,1
771,2014,10,10,12,62.1,36,38,30.06,10,13.8,West,Mostly Cloudy,270,26908650026,298.959993,10/10/2014,5,1,1
772,2014,10,10,13,61,37,41,30.03,10,10.4,WSW,Mostly Cloudy,250,26908650026,295.569993,10/10/2014,5,1,1
773,2014,10,10,14,63,37.9,40,30.04,10,15,West,Overcast,270,26908650026,279.459994,10/10/2014,5,1,1
774,2014,10,10,15,63,37.9,40,30.04,10,15,West,Overcast,280,26908650026,248.479993,10/10/2014,5,1,1
775,2014,10,10,16,61,37.9,42,30.05,10,9.2,WNW,Overcast,290,26908650026,275.059995,10/10/2014,5,1,1
776,2014,10,10,17,60.1,37,42,30.07,10,12.7,WNW,Mostly Cloudy,290,26908650026,235.799992,10/10/2014,5,1,1
777,2014,10,10,18,57.9,35.1,42,30.09,10,9.2,WNW,Scattered Clouds,300,26908650026,179.959996,10/10/2014,5,1,1
778,2014,10,10,19,57,35.1,44,30.11,10,6.9,WNW,Scattered Clouds,300,26908650026,163.959996,10/10/2014,5,1,1
779,2014,10,10,2,55,36,49,30.01,10,12.7,West,Clear,280,26908650026,67.56,10/10/2014,5,1,0
780,2014,10,10,20,55.9,35.1,45,30.12,10,5.8,WNW,Scattered Clouds,300,26908650026,160.349999,10/10/2014,5,1,0
781,2014,10,10,21,55.9,36,47,30.13,10,0,North,Mostly Cloudy,0,26908650026,81.979999,10/10/2014,5,1,0
782,2014,10,10,22,55.9,36,47,30.14,10,5.8,WNW,Mostly Cloudy,290,26908650026,68.03,10/10/2014,5,1,0
783,2014,10,10,23,55,36,49,30.13,10,4.6,WNW,Mostly Cloudy,300,26908650026,67.01,10/10/2014,5,1,0
784,2014,10,10,3,53.1,36,52,30.01,10,10.4,West,Clear,280,26908650026,67.5,10/10/2014,5,1,0
785,2014,10,10,4,53.1,36,52,30.02,10,12.7,West,Clear,270,26908650026,76.4,10/10/2014,5,1,0
786,2014,10,10,5,52,36,54,30.05,10,11.5,West,Clear,280,26908650026,78.13,10/10/2014,5,1,0
787,2014,10,10,6,51.1,37,59,30.05,10,10.4,WNW,Partly Cloudy,290,26908650026,185.989992,10/10/2014,5,1,0
788,2014,10,10,7,52,37,57,30.07,10,9.2,West,Scattered Clouds,280,26908650026,239.599995,10/10/2014,5,1,1
789,2014,10,10,8,54,36,51,30.09,10,12.7,West,Clear,280,26908650026,275.679992,10/10/2014,5,1,1
790,2014,10,10,9,55.9,36,47,30.09,10,10.4,West,Partly Cloudy,280,26908650026,283.839994,10/10/2014,5,1,1
791,2014,10,11,0,54,36,51,30.12,10,4.6,WNW,Scattered Clouds,300,26908650026,66.91,10/11/2014,6,0,0
792,2014,10,11,1,52,39,61,30.13,10,0,North,Partly Cloudy,0,26908650026,66.98,10/11/2014,6,0,0
793,2014,10,11,10,48,44.1,86,30.14,5,8.1,NNW,Light Rain,330,26908650026,260.359998,10/11/2014,6,0,1
794,2014,10,11,11,48.9,45,86,30.12,7,6.9,North,Light Rain,360,26908650026,265.929994,10/11/2014,6,0,1
795,2014,10,11,12,48.9,45,86,30.09,7,6.9,North,Light Rain,10,26908650026,267.879996,10/11/2014,6,0,1
796,2014,10,11,13,48.9,46,90,30.08,7,0,North,Light Rain,0,26908650026,269.479991,10/11/2014,6,0,1
797,2014,10,11,14,51.1,45,80,30.08,10,5.8,NNW,Mostly Cloudy,330,26908650026,182.659997,10/11/2014,6,0,1
798,2014,10,11,15,51.1,44.1,77,30.07,10,5.8,NNW,Mostly Cloudy,340,26908650026,168.209995,10/11/2014,6,0,1
799,2014,10,11,16,51.1,44.1,77,30.09,10,5.8,NW,Mostly Cloudy,320,26908650026,159.129996,10/11/2014,6,0,1
800,2014,10,11,17,50,44.1,80,30.09,10,4.6,NNW,Mostly Cloudy,340,26908650026,145.049997,10/11/2014,6,0,1
801,2014,10,11,18,50,44.1,80,30.1,10,3.5,West,Mostly Cloudy,270,26908650026,138.239999,10/11/2014,6,0,1
802,2014,10,11,19,48.9,44.1,83,30.1,10,5.8,WNW,Mostly Cloudy,290,26908650026,130.949995,10/11/2014,6,0,1
803,2014,10,11,2,52,39.9,63,30.11,10,3.5,North,Scattered Clouds,350,26908650026,67.05,10/11/2014,6,0,0
804,2014,10,11,20,48.9,45,86,30.12,10,5.8,WNW,Mostly Cloudy,290,26908650026,115.509999,10/11/2014,6,0,0
805,2014,10,11,21,48.9,45,86,30.12,10,5.8,West,Partly Cloudy,280,26908650026,71.53,10/11/2014,6,0,0
806,2014,10,11,22,48,44.1,86,30.13,10,5.8,WNW,Partly Cloudy,290,26908650026,66.7,10/11/2014,6,0,0
807,2014,10,11,23,48,44.1,86,30.13,10,6.9,WNW,Partly Cloudy,290,26908650026,67.1,10/11/2014,6,0,0
808,2014,10,11,3,52,37.9,59,30.11,10,3.5,NNW,Partly Cloudy,330,26908650026,67.05,10/11/2014,6,0,0
809,2014,10,11,4,51.1,39,63,30.11,10,0,North,Mostly Cloudy,0,26908650026,67.25,10/11/2014,6,0,0
810,2014,10,11,5,51.1,37.9,61,30.11,10,3.5,North,Mostly Cloudy,350,26908650026,69.61,10/11/2014,6,0,0
811,2014,10,11,6,51.1,39,63,30.13,10,6.9,NNW,Mostly Cloudy,340,26908650026,71.75,10/11/2014,6,0,0
812,2014,10,11,7,51.1,39.9,66,30.11,10,4.6,North,Overcast,350,26908650026,160.689999,10/11/2014,6,0,1
813,2014,10,11,8,50,42.1,74,30.13,8,3.5,North,Light Rain,350,26908650026,220.76999,10/11/2014,6,0,1
814,2014,10,11,9,48.9,43,80,30.12,6,5.8,NNW,Rain,340,26908650026,255.989996,10/11/2014,6,0,1
815,2014,10,12,0,46.9,44.1,90,30.14,10,9.2,WNW,Partly Cloudy,300,26908650026,67.21,10/12/2014,0,0,0
816,2014,10,12,1,46.9,44.1,90,30.15,10,9.2,WNW,Partly Cloudy,290,26908650026,67.45,10/12/2014,0,0,0
817,2014,10,12,10,55,37.9,53,30.27,10,10.4,North,Partly Cloudy,350,26908650026,114.139998,10/12/2014,0,0,1
818,2014,10,12,11,57.9,37.9,47,30.26,10,10.4,North,Clear,360,26908650026,114.319997,10/12/2014,0,0,1
819,2014,10,12,12,57.9,37.9,47,30.25,10,8.1,East,Partly Cloudy,80,26908650026,115.19,10/12/2014,0,0,1
820,2014,10,12,13,57.9,41,53,30.23,10,10.4,SE,Partly Cloudy,130,26908650026,116.079997,10/12/2014,0,0,1
821,2014,10,12,14,57,39.9,53,30.23,10,10.4,ESE,Partly Cloudy,120,26908650026,102.839997,10/12/2014,0,0,1
822,2014,10,12,15,57,37.9,49,30.24,10,9.2,ESE,Partly Cloudy,120,26908650026,97.539998,10/12/2014,0,0,1
823,2014,10,12,16,55.9,41,57,30.25,10,9.2,ESE,Clear,120,26908650026,91.45,10/12/2014,0,0,1
824,2014,10,12,17,55,39.9,57,30.25,10,9.2,SE,Clear,130,26908650026,91.13,10/12/2014,0,0,1
825,2014,10,12,18,53.1,39.9,61,30.28,10,8.1,SSE,Clear,160,26908650026,86.18,10/12/2014,0,0,1
826,2014,10,12,19,52,39.9,63,30.3,10,8.1,South,Clear,180,26908650026,84.48,10/12/2014,0,0,1
827,2014,10,12,2,46,42.1,86,30.15,10,10.4,WNW,Scattered Clouds,300,26908650026,67.47,10/12/2014,0,0,0
828,2014,10,12,20,52,39.9,63,30.31,10,9.2,South,Clear,180,26908650026,72.61,10/12/2014,0,0,0
829,2014,10,12,21,50,39.9,68,30.31,10,8.1,South,Clear,180,26908650026,66.99,10/12/2014,0,0,0
830,2014,10,12,22,50,41,71,30.31,10,8.1,South,Clear,190,26908650026,66.58,10/12/2014,0,0,0
831,2014,10,12,23,50,42.1,74,30.31,10,9.2,SSW,Clear,210,26908650026,66.75,10/12/2014,0,0,0
832,2014,10,12,3,46,39.9,79,30.15,10,6.9,NW,Partly Cloudy,320,26908650026,67.44,10/12/2014,0,0,0
833,2014,10,12,4,46,39,76,30.16,10,9.2,NW,Clear,310,26908650026,67.68,10/12/2014,0,0,0
834,2014,10,12,5,46,39,76,30.18,10,10.4,NW,Clear,320,26908650026,70.21,10/12/2014,0,0,0
835,2014,10,12,6,45,37.9,76,30.2,10,9.2,NW,Partly Cloudy,320,26908650026,71.78,10/12/2014,0,0,0
836,2014,10,12,7,46,39,76,30.23,10,9.2,NNW,Partly Cloudy,330,26908650026,84.11,10/12/2014,0,0,1
837,2014,10,12,8,50,39,66,30.25,10,10.4,NNW,Partly Cloudy,330,26908650026,97.319999,10/12/2014,0,0,1
838,2014,10,12,9,53.1,39,59,30.27,10,8.1,NNW,Partly Cloudy,330,26908650026,110.599995,10/12/2014,0,0,1
839,2014,10,13,0,48.9,41,74,30.32,10,8.1,WSW,Clear,240,26908650026,67.24,10/13/2014,1,1,0
840,2014,10,13,1,48,41,77,30.33,10,10.4,SSW,Clear,210,26908650026,67.52,10/13/2014,1,1,0
841,2014,10,13,10,55,44.1,67,30.37,10,8.1,South,Mostly Cloudy,180,26908650026,263.949995,10/13/2014,1,1,1
842,2014,10,13,11,57,46,67,30.35,10,4.6,South,Mostly Cloudy,180,26908650026,265.689994,10/13/2014,1,1,1
843,2014,10,13,12,60.1,45,57,30.34,10,11.5,SSW,Overcast,200,26908650026,270.219994,10/13/2014,1,1,1
844,2014,10,13,13,62.1,48,60,30.31,10,11.5,SW,Overcast,220,26908650026,265.839997,10/13/2014,1,1,1
845,2014,10,13,14,62.1,48.9,62,30.3,10,8.1,South,Overcast,190,26908650026,259.159994,10/13/2014,1,1,1
846,2014,10,13,15,63,48.9,60,30.29,10,9.2,South,Overcast,190,26908650026,262.739996,10/13/2014,1,1,1
847,2014,10,13,16,62.1,50,65,30.29,10,13.8,South,Overcast,190,26908650026,266.009995,10/13/2014,1,1,1
848,2014,10,13,17,62.1,51.1,67,30.3,10,11.5,SSW,Overcast,200,26908650026,227.379993,10/13/2014,1,1,1
849,2014,10,13,18,61,52,72,30.29,10,10.4,SSW,Overcast,200,26908650026,182.489996,10/13/2014,1,1,1
850,2014,10,13,19,61,52,72,30.3,10,10.4,SSW,Overcast,200,26908650026,166.499997,10/13/2014,1,1,1
851,2014,10,13,2,46.9,39.9,77,30.31,10,4.6,SSW,Clear,210,26908650026,67.66,10/13/2014,1,1,0
852,2014,10,13,20,61,53.1,75,30.3,10,9.2,SSW,Overcast,200,26908650026,160.409996,10/13/2014,1,1,0
853,2014,10,13,21,60.1,53.1,78,30.29,10,8.1,South,Overcast,180,26908650026,88.16,10/13/2014,1,1,0
854,2014,10,13,22,61,54,78,30.27,10,6.9,SSW,Overcast,200,26908650026,76.06,10/13/2014,1,1,0
855,2014,10,13,23,60.1,54,80,30.26,10,6.9,South,Overcast,190,26908650026,75.33,10/13/2014,1,1,0
856,2014,10,13,3,46,39.9,79,30.32,10,6.9,SW,Clear,220,26908650026,67.64,10/13/2014,1,1,0
857,2014,10,13,4,48,39.9,74,30.33,10,9.2,SW,Partly Cloudy,230,26908650026,89.969999,10/13/2014,1,1,0
858,2014,10,13,5,46.9,41,80,30.33,10,5.8,SW,Partly Cloudy,230,26908650026,89.369999,10/13/2014,1,1,0
859,2014,10,13,6,48,41,77,30.35,10,5.8,SW,Scattered Clouds,230,26908650026,198.309993,10/13/2014,1,1,0
860,2014,10,13,7,48.9,43,80,30.37,10,0,North,Scattered Clouds,0,26908650026,242.559995,10/13/2014,1,1,1
861,2014,10,13,8,51.1,43,74,30.37,10,6.9,SW,Mostly Cloudy,220,26908650026,253.099992,10/13/2014,1,1,1
862,2014,10,13,9,53.1,44.1,71,30.37,10,0,North,Mostly Cloudy,0,26908650026,259.109994,10/13/2014,1,1,1
863,2014,10,14,0,57.9,54,87,30.25,10,4.6,South,Mostly Cloudy,180,26908650026,73.69,10/14/2014,2,1,0
864,2014,10,14,1,61,55,81,30.25,10,8.1,SSW,Overcast,210,26908650026,73.53,10/14/2014,2,1,0
865,2014,10,14,10,72,62.1,71,30.24,10,11.5,SW,Mostly Cloudy,220,26908650026,306.509994,10/14/2014,2,1,1
866,2014,10,14,11,75,62.1,64,30.22,10,13.8,SW,Scattered Clouds,230,26908650026,312.379991,10/14/2014,2,1,1
867,2014,10,14,12,75.9,62.1,62,30.2,10,16.1,SSW,Mostly Cloudy,210,26908650026,294.389992,10/14/2014,2,1,1
868,2014,10,14,13,77,61,58,30.18,10,18.4,SW,Scattered Clouds,220,26908650026,305.169992,10/14/2014,2,1,1
869,2014,10,14,14,75.9,62.1,62,30.18,10,16.1,SSW,Scattered Clouds,210,26908650026,296.199992,10/14/2014,2,1,1
870,2014,10,14,15,75,61,62,30.17,10,12.7,South,Scattered Clouds,190,26908650026,247.219995,10/14/2014,2,1,1
871,2014,10,14,16,72,60.1,66,30.17,10,16.1,South,Scattered Clouds,190,26908650026,280.699993,10/14/2014,2,1,1
872,2014,10,14,17,71.1,59,66,30.17,10,17.3,SSW,Scattered Clouds,200,26908650026,241.049996,10/14/2014,2,1,1
873,2014,10,14,18,68,60.1,76,30.18,10,10.4,South,Scattered Clouds,190,26908650026,180.379997,10/14/2014,2,1,1
874,2014,10,14,19,66.9,61,81,30.18,10,11.5,SSW,Clear,200,26908650026,167.389996,10/14/2014,2,1,1
875,2014,10,14,2,61,55,81,30.25,10,8.1,SSW,Mostly Cloudy,210,26908650026,73.61,10/14/2014,2,1,0
876,2014,10,14,20,66,62.1,87,30.19,10,11.5,South,Clear,190,26908650026,161.099999,10/14/2014,2,1,0
877,2014,10,14,21,64.9,61,87,30.18,10,8.1,South,Clear,190,26908650026,90.499999,10/14/2014,2,1,0
878,2014,10,14,22,64,61,90,30.17,10,6.9,South,Clear,180,26908650026,78.27,10/14/2014,2,1,0
879,2014,10,14,23,63,61,93,30.16,10,6.9,South,Clear,190,26908650026,76.04,10/14/2014,2,1,0
880,2014,10,14,3,60.1,55.9,86,30.23,10,6.9,South,Overcast,190,26908650026,73.64,10/14/2014,2,1,0
881,2014,10,14,4,62.1,57,84,30.24,10,9.2,SSW,Overcast,210,26908650026,90.98,10/14/2014,2,1,0
882,2014,10,14,5,62.1,59,90,30.24,7,9.2,SSW,Overcast,200,26908650026,91.739999,10/14/2014,2,1,0
883,2014,10,14,6,63,59,87,30.24,10,6.9,SSW,Overcast,210,26908650026,218.639994,10/14/2014,2,1,0
884,2014,10,14,7,63,60.1,90,30.25,10,5.8,South,Overcast,190,26908650026,281.779994,10/14/2014,2,1,1
885,2014,10,14,8,64.9,60.1,84,30.26,10,9.2,South,Overcast,190,26908650026,295.679993,10/14/2014,2,1,1
886,2014,10,14,9,69.1,62.1,78,30.25,10,11.5,SSW,Scattered Clouds,200,26908650026,304.309995,10/14/2014,2,1,1
887,2014,10,15,0,63,61,93,30.16,10,5.8,South,Clear,180,26908650026,75.52,10/15/2014,3,1,0
888,2014,10,15,1,62.1,61,96,30.16,10,6.9,South,Partly Cloudy,180,26908650026,70.68,10/15/2014,3,1,0
889,2014,10,15,10,75.9,66,71,30.1,10,12.7,South,Scattered Clouds,190,26908650026,304.669991,10/15/2014,3,1,1
890,2014,10,15,11,78.1,64.9,64,30.09,10,19.6,SSW,Scattered Clouds,200,26908650026,309.469995,10/15/2014,3,1,1
891,2014,10,15,12,79,63,58,30.06,10,19.6,South,Scattered Clouds,190,26908650026,314.19999,10/15/2014,3,1,1
892,2014,10,15,13,81,63,54,30.04,10,13.8,SSW,Scattered Clouds,200,26908650026,312.809993,10/15/2014,3,1,1
893,2014,10,15,14,77,63,62,30.04,10,13.8,South,Mostly Cloudy,190,26908650026,309.17999,10/15/2014,3,1,1
894,2014,10,15,15,75.9,63,64,30.03,10,16.1,South,Mostly Cloudy,190,26908650026,235.629996,10/15/2014,3,1,1
895,2014,10,15,16,75.9,64,67,30.03,10,11.5,South,Mostly Cloudy,180,26908650026,297.149996,10/15/2014,3,1,1
896,2014,10,15,17,73,64,73,30.03,10,12.7,South,Scattered Clouds,180,26908650026,253.089995,10/15/2014,3,1,1
897,2014,10,15,18,68,63,84,30.03,10,8.1,SSE,Mostly Cloudy,150,26908650026,201.009994,10/15/2014,3,1,1
898,2014,10,15,19,69.1,64.9,87,30.04,10,10.4,South,Mostly Cloudy,170,26908650026,185.099997,10/15/2014,3,1,1
899,2014,10,15,2,62.1,60.1,93,30.15,10,5.8,South,Scattered Clouds,170,26908650026,70.52,10/15/2014,3,1,0
900,2014,10,15,20,66.9,64,90,30.04,10,8.1,SSE,Scattered Clouds,160,26908650026,179.569997,10/15/2014,3,1,0
901,2014,10,15,21,66.9,64,90,30.03,10,4.6,SSE,Mostly Cloudy,150,26908650026,83.06,10/15/2014,3,1,0
902,2014,10,15,22,66.9,64,90,30.01,10,3.5,SE,Overcast,140,26908650026,67.12,10/15/2014,3,1,0
903,2014,10,15,23,66,64,93,29.98,10,3.5,SSE,Mostly Cloudy,150,26908650026,66.28,10/15/2014,3,1,0
904,2014,10,15,3,62.1,61,96,30.13,10,6.9,SSE,Partly Cloudy,160,26908650026,70.59,10/15/2014,3,1,0
905,2014,10,15,4,62.1,60.1,93,30.13,10,8.1,SSE,Partly Cloudy,160,26908650026,87.35,10/15/2014,3,1,0
906,2014,10,15,5,62.1,61,96,30.12,10,6.9,SSE,Partly Cloudy,160,26908650026,86.62,10/15/2014,3,1,0
907,2014,10,15,6,63,61,93,30.12,10,6.9,SSE,Scattered Clouds,150,26908650026,212.339994,10/15/2014,3,1,0
908,2014,10,15,7,63,61,93,30.13,10,4.6,SSE,Scattered Clouds,150,26908650026,275.089994,10/15/2014,3,1,1
909,2014,10,15,8,64.9,63,93,30.13,10,5.8,ESE,Scattered Clouds,120,26908650026,280.349995,10/15/2014,3,1,1
910,2014,10,15,9,68,64,87,30.12,10,4.6,SSE,Scattered Clouds,150,26908650026,292.489991,10/15/2014,3,1,1
911,2014,10,16,0,66.9,64.9,93,29.96,10,6.9,SSE,Overcast,160,26908650026,66.34,10/16/2014,4,1,0
912,2014,10,16,1,66.9,64.9,93,29.96,10,8.1,SSE,Overcast,160,26908650026,66.45,10/16/2014,4,1,0
913,2014,10,16,10,69.1,68,96,29.87,10,9.2,SSE,Light Rain,150,26908650026,301.939994,10/16/2014,4,1,1
914,2014,10,16,11,68,66,93,29.85,9,13.8,SE,Overcast,140,26908650026,302.289995,10/16/2014,4,1,1
915,2014,10,16,12,69.1,68,96,29.82,10,11.5,SE,Overcast,130,26908650026,297.649995,10/16/2014,4,1,1
916,2014,10,16,13,66.9,66,97,29.79,6,11.5,ESE,Light Rain,110,26908650026,290.969993,10/16/2014,4,1,1
917,2014,10,16,14,69.1,66.9,93,29.77,3,11.5,SE,Light Rain,140,26908650026,290.179994,10/16/2014,4,1,1
918,2014,10,16,15,68,66,93,29.76,1.2,16.1,South,Heavy Rain,170,26908650026,215.959996,10/16/2014,4,1,1
919,2014,10,16,16,64,63,96,29.76,6,10.4,SSE,Light Rain,150,26908650026,236.769996,10/16/2014,4,1,1
920,2014,10,16,17,64,64,100,29.74,8,10.4,SE,Mostly Cloudy,130,26908650026,214.079995,10/16/2014,4,1,1
921,2014,10,16,18,63,63,100,29.74,10,11.5,SE,Light Rain,130,26908650026,218.069995,10/16/2014,4,1,1
922,2014,10,16,19,63,63,100,29.74,8,3.5,Variable,Light Rain,0,26908650026,199.9,10/16/2014,4,1,1
923,2014,10,16,2,68,64.9,90,29.94,10,8.1,SSE,Overcast,160,26908650026,66.67,10/16/2014,4,1,0
924,2014,10,16,20,63,62.1,97,29.74,8,13.8,South,Overcast,190,26908650026,188.329993,10/16/2014,4,1,0
925,2014,10,16,21,63,60.1,90,29.74,10,12.7,South,Light Rain,180,26908650026,86.87,10/16/2014,4,1,0
926,2014,10,16,22,60.8,60.8,100,29.7,10,4.6,SSW,Overcast,200,26908650026,67.83,10/16/2014,4,1,0
927,2014,10,16,23,61,61,100,29.66,10,4.6,South,Overcast,170,26908650026,67.2,10/16/2014,4,1,0
928,2014,10,16,3,68,66,93,29.92,10,9.2,SSE,Overcast,150,26908650026,66.55,10/16/2014,4,1,0
929,2014,10,16,4,66,64,93,29.91,10,6.9,SE,Overcast,140,26908650026,83.25,10/16/2014,4,1,0
930,2014,10,16,5,66.9,64.9,93,29.91,10,8.1,SE,Overcast,140,26908650026,85.19,10/16/2014,4,1,0
931,2014,10,16,6,63,62.1,97,29.9,6,8.1,East,Mostly Cloudy,100,26908650026,185.089996,10/16/2014,4,1,0
932,2014,10,16,7,64.9,63,93,29.9,10,10.4,ESE,Mostly Cloudy,110,26908650026,271.789994,10/16/2014,4,1,1
933,2014,10,16,8,64,63,96,29.89,8,11.5,ESE,Overcast,110,26908650026,286.759992,10/16/2014,4,1,1
934,2014,10,16,9,63,62.1,97,29.88,7,11.5,ESE,Overcast,110,26908650026,295.709995,10/16/2014,4,1,1
935,2014,10,17,0,61,60.1,97,29.7,10,8.1,SSW,Scattered Clouds,210,26908650026,67.37,10/17/2014,5,1,0
936,2014,10,17,1,60.1,60.1,100,29.7,10,9.2,SSW,Mostly Cloudy,200,26908650026,67.55,10/17/2014,5,1,0
937,2014,10,17,10,64.9,57,75,29.64,10,13.8,SW,Scattered Clouds,230,26908650026,290.349993,10/17/2014,5,1,1
938,2014,10,17,12,71.1,55.9,59,29.63,10,16.1,SW,Partly Cloudy,230,26908650026,298.959993,10/17/2014,5,1,1
939,2014,10,17,13,69.1,52,54,29.62,10,13.8,WSW,Partly Cloudy,240,26908650026,295.569993,10/17/2014,5,1,1
940,2014,10,17,14,70,51.1,51,29.63,10,16.1,WSW,Scattered Clouds,240,26908650026,279.459994,10/17/2014,5,1,1
